item_id,claim_id,cohort,regression_type,gold_label,gpt54_transition,gpt54mini_transition,consensus_A,rule_A,consensus_B,rule_B,consensus_C,rule_C,sd_confidence_A,sd_confidence_C,nli_disagrees,nli2_disagrees,weakly_warranted,cosine_sim,evidence_set_size,n_evidence_pages,claim_len_words,evidence_len_words,resolver_outcome_A,disagreement_type_A,resolver_outcome_B,disagreement_type_B,resolver_outcome_C,disagreement_type_C,resolved_by_titles,resolved_only_by_structure,still_ambiguous_after_C,reversed_after_titles,reversed_after_structure,silver_taxonomy
SA-000259,217684,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.6324555320336759,1.019803902718557,False,False,False,0.7572217583656311,1,1,11,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000260,194020,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,18.829763673503713,0.8,True,False,True,0.6715748906135559,1,1,9,42,Ambiguous,semantic_conflict,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000261,76166,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.0591260281974,0.8944271909999159,True,True,True,0.9459648132324219,1,1,10,9,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000262,99511,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,21.282856951076845,5.4258639865002145,False,False,False,0.17192527651786804,1,1,9,15,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,representation_sensitive,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000263,145572,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.7483314773547882,0.4898979485566356,False,False,False,0.7034977674484253,1,1,8,30,,,,,,,False,False,False,False,False,silver_unresolved
SA-000264,191433,regression,mini_only,Supported,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,6.6211781428987395,2.7129319932501073,False,False,False,0.6800647974014282,1,1,5,30,Ambiguous,semantic_conflict,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000265,136290,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.9393876913398134,1.2649110640673518,False,False,False,0.4869707226753235,2,2,4,28,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000266,180574,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,18.443427013437606,0.9797958971132712,False,False,False,0.40619325637817383,1,1,14,28,Refuted,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000267,71706,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.244994432064365,1.4966629547095764,False,False,False,0.7242627143859863,1,1,4,14,,,,,,,False,False,False,False,False,silver_unresolved
SA-000268,118593,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.8,0.6324555320336759,True,True,True,0.9298422336578369,1,1,10,13,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000269,145797,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.3266499161421599,1.3564659966250536,False,False,False,0.6043744683265686,1,1,5,17,,,,,,,False,False,False,False,False,silver_unresolved
SA-000270,101583,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4,0.7483314773547882,False,False,False,0.5507841110229492,1,1,10,28,,,,,,,False,False,False,False,False,silver_unresolved
SA-000271,66557,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.9797958971132712,2.1908902300206643,False,False,False,0.7422035932540894,1,1,9,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000272,101506,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4898979485566356,0.7483314773547882,False,False,False,0.9982784390449524,1,1,15,16,,,,,,,False,False,False,False,False,silver_unresolved
SA-000273,129066,regression,mini_only,Supported,wrong_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,3.5777087639996634,2.4979991993593593,True,True,True,0.2055908590555191,2,2,8,67,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000274,195020,regression,gpt54_only,Refuted,correct_to_wrong,correct_to_correct,Refuted,high_consensus,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,20.163333057805698,17.54536975956905,True,False,True,0.4417184889316559,1,1,8,22,,,Refuted,judge_error,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000275,91508,robust,,Supported,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,16.117071694324622,0.7483314773547882,True,True,True,0.3667328357696533,1,1,10,28,Supported,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000276,39018,regression,gpt54_only,Refuted,correct_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Unresolved,unresolved,Refuted,high_consensus,24.96076921891631,1.2649110640673518,True,True,True,0.5639552474021912,1,1,9,22,Unresolved,unresolved,Refuted,judge_error,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000277,127128,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,3.54400902933387,0.6324555320336759,False,False,False,0.5458260774612427,1,1,9,50,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000278,21959,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,16.316862443496913,2.33238075793812,True,True,True,0.5351108312606812,1,1,16,18,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000279,10692,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.019803902718557,0.4,False,False,False,0.855787992477417,1,1,9,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000280,130963,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.499473669630333,2.9393876913398134,True,True,True,0.5861925482749939,1,1,8,29,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000281,91889,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,14.449913494550755,2.6832815729997477,False,True,False,0.8277914524078369,1,1,11,27,Refuted,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000282,9235,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.9595917942265424,1.5999999999999999,True,True,True,0.5326713919639587,2,2,10,42,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000283,3063,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Unresolved,unresolved,Ambiguous,ambiguous_majority,Refuted,high_consensus,11.356055653262711,9.682974749528164,True,True,True,0.818996012210846,1,1,5,14,Refuted,semantic_conflict,Ambiguous,semantic_conflict,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000284,41091,robust,,Supported,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,14.77294825009551,0.4898979485566356,True,False,True,0.8610196113586426,1,1,18,29,Supported,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000285,121157,rescue,,Refuted,correct_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,21.629609335353237,11.825396399275586,False,False,False,0.7961761951446533,1,1,13,34,Unresolved,unresolved,Unresolved,unresolved,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000286,168999,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.342661445845684,9.20869154657707,True,True,True,0.7337497472763062,1,1,13,26,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000287,73261,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,18.867962264113206,2.5612496949731396,False,False,False,0.3918478488922119,1,1,9,26,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000288,212321,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.16619037896906,0.9797958971132712,True,False,True,0.6230847835540771,1,1,16,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000289,1544,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.019803902718557,0.8,False,False,False,0.7513324022293091,1,1,10,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000290,192961,rescue,,Supported,correct_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,17.25108692227826,1.0954451150103321,True,True,True,0.3867993950843811,1,1,5,18,Supported,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000291,8219,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,4.707440918375928,0.7483314773547882,False,False,False,0.7222896814346313,1,1,7,18,,,,,,,False,False,False,False,False,silver_unresolved
SA-000292,153539,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.624807680927192,1.4696938456699067,False,False,False,0.8348084092140198,1,1,10,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000293,216392,resistant,,Supported,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,11.313708498984761,4.963869458396342,True,True,True,0.7312753796577454,1,1,11,20,Ambiguous,partial_warrant,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000294,37097,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Supported,high_consensus,26.1686835740738,2.33238075793812,False,False,False,0.5131640434265137,1,1,4,30,Unresolved,unresolved,Unresolved,unresolved,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000295,194359,rescue,,Supported,wrong_to_correct,correct_to_correct,Refuted,high_consensus,Unresolved,unresolved,Refuted,high_consensus,2.4979991993593593,7.37563556583431,False,True,False,0.658677339553833,1,1,8,27,,,Refuted,judge_error,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000296,175441,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,14.051334456200237,0.9797958971132712,False,False,False,0.4465528428554535,1,1,19,21,Refuted,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000297,120836,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,3.3105890714493698,2.2271057451320084,False,False,False,0.41700345277786255,2,2,8,53,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000298,81046,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.8,0.4898979485566356,False,False,False,0.8444453477859497,1,1,9,25,,,,,,,False,False,False,False,False,silver_unresolved
SA-000299,76867,regression,both,Supported,correct_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.0591260281974,0.9797958971132712,True,True,True,0.6391612887382507,2,2,17,93,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000300,86897,robust,,Supported,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,16.34625339336204,1.4696938456699067,True,False,True,0.7246896624565125,1,1,12,10,Supported,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000301,117447,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.4000000000000004,1.2649110640673518,True,True,True,0.7749853730201721,1,1,9,30,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000302,126958,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,5.851495535331117,1.8330302779823358,True,False,True,0.5360822677612305,2,2,10,55,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000303,134387,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,8.35224520712844,0.8,True,True,True,0.46627601981163025,1,1,10,20,Refuted,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000304,83654,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,4.069397989875161,1.4142135623730951,False,True,False,0.7209134697914124,1,1,5,14,,,,,,,False,False,False,False,False,silver_unresolved
SA-000305,17847,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.576819745345025,1.7888543819998317,False,False,False,0.7842731475830078,1,1,9,19,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000306,199420,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.7483314773547882,1.019803902718557,False,False,False,0.6954009532928467,1,1,6,10,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000307,86242,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.9595917942265424,2.33238075793812,False,False,False,0.7436394095420837,1,1,6,12,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000308,206454,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,4.079215610874227,4.079215610874228,True,False,True,0.3666888177394867,1,1,6,18,,,,,,,False,False,False,False,False,silver_unresolved
SA-000309,109563,regression,mini_only,Supported,correct_to_correct,correct_to_wrong,Supported,high_consensus,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,3.878143885933063,13.588230201170424,True,True,True,0.5478347539901733,1,1,4,20,,,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000310,137429,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.3564659966250536,0.9797958971132712,True,True,True,0.6619933843612671,1,1,6,25,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000311,181274,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,7.83836717690617,4.1182520563948,False,False,False,0.5991585850715637,2,2,10,62,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000312,21716,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.039607805437114,10.461357464497615,False,False,False,0.9107823371887207,1,1,12,17,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
